user_id,item_id
5408,472 2732 1315 2256 132 2402 2054 3013 1583 1376
5409,1315 406 472 2862 3423 2474 2070 1543 3013 3668
5410,601 3544 1270 1111 1300 791 1423 1446 362 105
5411,1543 1223 3013 472 1316 3409 124 1858 1560 3529
5412,3022 584 1583 1956 1078 640 1546 169 2468 2757
5413,1223 3409 2402 3694 36 2757 382 3441 1086 1887
5414,640 3418 3694 463 1376 3692 1560 1337 2664 3022
5415,3529 1223 3013 2564 472 584 476 1543 2617 2757
5416,2732 1376 640 2980 1831 3692 1223 1315 1583 2646
5417,1583 36 3529 3013 3022 1039 472 1223 2862 2297
5418,184 2862 3423 3269 3013 573 2474 1223 3151 2817
5419,3409 2688 1316 1543 1223 3153 618 772 3423 512
5420,3409 2688 2862 1316 523 2784 2067 2564 3269 1505
5421,584 2297 2745 2630 169 36 3409 3529 3013 2757
5422,472 1315 3423 3013 2402 1223 132 3269 1316 1279
5423,3153 2646 2664 1858 1560 790 989 3350 1337 2327
5424,3022 584 1956 2603 2980 1583 1039 169 2732 640
5425,3409 1583 3013 1223 3529 1316 2862 640 463 2297
5426,1223 2402 1086 1030 183 2331 3238 2862 3327 2068
5427,584 1086 476 2732 1510 2256 2342 802 1746 563
5428,472 2402 2732 3142 3059 1057 1811 132 1379 37
5429,36 1223 618 3269 2510 3022 169 3418 1505 3153
5430,1583 3409 2688 2510 1223 2862 3529 2603 618 2297
5431,584 1956 2732 1211 1315 331 1560 512 3013 2338
5432,472 132 2402 3423 3151 2528 1279 2862 1223 2664
5433,1039 3298 2784 2210 2757 3473 3000 2342 2630 1211
5434,3000 204 974 184 512 2636 452 3338 3677 406
5435,1560 1223 1543 2054 1811 1615 2646 3116 1316 3013
5436,472 1316 1543 2862 989 124 3013 528 3409 2387
5437,472 1543 1316 2862 1858 3367 3350 1279 3600 1592
5438,1811 512 1615 3423 2256 3151 2335 3367 1840 3350
5439,3423 1543 36 1638 1279 3151 796 124 1505 1592
5440,1543 3013 3153 3423 1279 3529 3151 2387 1592 1315
5441,472 1315 2732 2256 2054 1223 3013 1379 1615 2528
5442,1560 2862 3409 1583 1615 463 124 1858 3367 2564
5443,3059 2256 2528 863 922 467 1848 1543 361 1711
5444,3022 1583 1039 2980 2603 2210 1956 169 2732 2630
5445,584 2297 2210 1039 3694 331 2630 2342 2603 1211
5446,472 1315 3529 2402 2862 1615 3409 36 463 2646
5447,1543 1315 1316 1887 790 989 1227 3628 883 1668
5448,472 1543 1316 3409 3013 1223 1583 512 2402 3529
5449,640 3409 1583 3013 1223 1831 3529 1316 3022 1560
5450,1560 3013 1831 476 36 3022 1583 1039 640 472
5451,1315 2054 2402 2980 1615 1583 2297 1223 1039 584
5452,1216 3382 1401 1736 3022 2256 2068 2688 853 2840
5453,472 1223 1543 463 3423 790 2327 3692 2387 1337
5454,2297 2732 2980 640 2054 2646 584 1811 1615 1315
5455,467 3656 1376 3692 3256 3402 1033 1315 361 527
5456,1315 1543 3423 3269 1279 3151 2862 132 1638 1316
5457,472 1583 3013 1223 3022 2054 36 1615 3529 1039
5458,472 36 3423 3013 1223 2297 1315 1543 3409 132
5459,3298 3022 1956 2297 646 784 2119 1583 512 2874
5460,3022 1583 2256 2732 2646 2210 1039 1956 2757 476
5461,472 2402 1376 2370 467 1315 1887 1371 3656 1615
5462,3022 1583 640 2603 1039 2297 2210 1831 2630 2757
5463,2256 1811 2603 1690 1831 2980 868 1615 3013 1039
5464,1831 2564 1316 3474 2646 1887 2960 3694 2256 790
5465,472 1831 1583 2297 1223 584 1811 3529 463 3022
5466,1039 2297 1211 2626 2646 1086 3053 1617 183 3529
5467,3022 1583 2297 584 2732 1831 1039 3529 2054 2210
5468,2068 1831 3382 1583 584 3022 1956 2603 2297 2745
5469,1831 2757 2210 1956 3022 1039 331 3238 293 398
5470,2297 512 584 3529 3409 640 1956 1831 1223 3013
5471,2980 2210 2630 1956 476 3694 2626 2342 208 463
5472,1223 2862 124 3409 3367 3350 3600 3423 3269 3153
5473,1560 2342 331 1086 802 1354 2688 43 2510 1505
5474,1831 2688 1216 2068 1811 2342 3677 1617 183 1211
5475,3022 1831 2297 208 2603 1211 543 398 2331 2468
5476,3022 1583 1039 584 2297 36 2603 1831 2210 169
5477,2402 1376 3692 3059 3142 863 1371 922 790 246
5478,3013 3423 169 36 2732 2510 1615 618 406 2297
5479,2862 1543 1223 1560 472 3013 124 1316 3600 3529
5480,184 2862 3423 573 3409 3269 618 3013 3151 1223
5481,1279 2528 2054 584 2646 2281 2664 3151 2980 452
5482,1543 3600 1858 3367 1560 2862 528 2402 2054 989
5483,1223 1831 3013 3409 1583 1316 2297 3529 3022 2256
5484,1583 3022 36 3529 3409 1039 2980 584 3418 463
5485,1583 3022 2210 331 1086 1039 476 3529 3238 398
5486,476 3022 3529 1316 3350 1184 3656 2342 1781 3390
5487,3423 3269 1315 1223 2862 3151 3153 2224 2933 2402
5488,640 3529 2732 2297 2402 1615 2664 3692 2342 1211
5489,472 1315 2402 37 132 2528 1840 3402 790 1102
5490,463 1316 331 1086 2068 208 1699 512 802 487
5491,2054 1315 790 1057 2664 1376 2370 3367 3059 3350
5492,1315 169 2297 1583 1223 3022 1543 1615 2862 1811
5493,1811 1808 2165 169 2528 204 2636 3677 974 512
5494,1956 3022 2297 1831 2646 1211 640 1086 1811 169
5495,584 2980 1315 1583 2297 472 169 2054 183 1615
5496,2732 2603 2297 584 1615 2510 3694 1811 3272 1216
5497,169 2732 2688 1186 472 3022 2784 3409 2862 618
5498,1583 36 1831 1316 1039 3694 2210 1337 3022 1543
5499,2402 1376 3692 1315 3142 2673 1102 2646 37 2261
5500,3116 1057 3059 1376 37 2646 2370 3656 3448 1341
5501,543 283 119 3238 2745 3408 293 82 3046 2129
5502,1831 2745 2342 476 1086 463 2626 183 3238 208
5503,3677 1186 512 452 646 2119 1848 2874 1536 1471
5504,1223 2402 463 487 1858 1746 3350 1315 2515 3205
5505,2297 472 3022 1831 463 2980 1223 3409 1615 169
5506,2757 2745 3022 501 2732 1086 2068 1583 105 43
5507,584 1831 3022 1039 2980 2646 1956 476 3529 1746
5508,3409 3013 3529 2862 1223 2564 1560 3153 3272 989
5509,36 3423 1583 1638 1505 3269 2510 1279 2732 796
5510,584 640 2603 1039 1583 1831 2210 2297 2757 2630
5511,3013 1223 1316 1560 1583 2564 640 3529 3153 2297
5512,472 1315 132 1615 2297 2862 512 3692 1376 452
5513,1216 601 2745 2705 1300 1956 3544 1197 2068 104
5514,2732 36 1583 3013 1315 1039 2054 3022 3418 2980
5515,2528 1186 132 1811 2165 169 1379 1279 2054 2732
5516,2732 1583 3022 3013 1223 36 1376 2980 640 1315
5517,1583 1039 2210 36 3694 1546 472 1505 1030 1560
5518,472 3677 2646 2370 2281 1039 1711 1086 1371 188
5519,476 2646 463 1809 472 2510 304 2653 1354 779
5520,472 2732 3022 3013 1223 2603 3409 640 1560 2297
5521,2862 3013 3409 36 1543 1316 3153 472 618 772
5522,2862 3409 3423 1279 3013 1223 573 1583 3269 1543
5523,1831 2297 1583 1086 2210 1039 2342 3238 1617 476
5524,472 1583 3529 1039 584 1831 2980 2732 1223 2646
5525,246 3677 2054 467 2732 3474 3059 2980 3692 1887
5526,472 1223 1560 1315 3013 1831 2646 2054 1583 2732
5527,1831 463 2054 2626 183 1086 452 1337 2664 1223
5528,3694 3529 1583 1316 3317 1030 2653 3537 1211 1304
5529,3529 1583 2402 2732 463 1615 2664 1376 401 1859
5530,584 2980 2646 2757 331 1211 1811 463 2603 1086
5531,1186 169 512 3022 2784 3000 2931 1811 2862 3659
5532,3409 2603 2688 573 569 2784 3529 3269 2564 512
5533,640 2603 3022 584 2210 1039 2630 2757 476 2297
5534,989 1086 1560 2564 3153 971 1617 1916 2237 1960
5535,472 2732 3013 1223 36 2256 1583 1315 1376 3418
5536,1039 2297 2210 2980 2342 3418 543 2501 119 1337
5537,1315 3142 3692 1057 2673 1102 1811 1887 2528 1658
5538,1186 3529 2646 2510 1615 2281 3528 2664 2956 2817
5539,2054 1887 1057 124 1376 3692 2224 232 3367 530
5540,3409 3013 1223 2688 584 618 2067 2732 1039 2784
5541,3409 2862 184 3423 3269 3013 1223 779 1543 3151
5542,3409 1583 1223 3013 1560 3022 2297 2688 1831 2256
5543,3013 2688 2510 2784 3423 1638 2297 1316 2557 2067
5544,472 3151 2528 1859 1811 1615 1439 2474 253 2862
5545,331 1337 2342 3238 183 1044 1510 2920 452 3694
5546,1831 640 584 1583 2564 476 1223 2297 2210 3022
5547,3022 1583 2297 1039 2732 169 36 584 2688 472
5548,584 472 1039 3529 2980 1956 1223 2757 3013 2256
5549,3013 1223 1279 2862 36 3409 184 1583 3529 1638
5550,1831 640 3022 2297 2980 1811 3529 2256 1086 463
5551,472 1315 2054 1376 2732 1057 922 3142 1615 2673
5552,2732 2646 398 1328 3238 2956 2338 246 293 563
5553,2732 3022 1583 2256 1039 169 1811 1315 3418 2054
5554,1583 36 3022 1039 2297 208 2630 3418 1543 3423
5555,472 467 2402 863 2054 2370 3474 1887 2646 3059
5556,2732 584 2297 169 1039 2980 1811 1186 472 2646
5557,3022 1583 2603 2784 2510 3013 584 169 36 2862
5558,3013 1316 3409 1543 2862 3153 1560 3529 2564 3423
5559,1315 2732 1615 1057 2402 36 2646 132 1379 2256
5560,3013 3529 2862 124 3409 1337 3153 1583 3272 528
5561,1315 2054 1811 1615 2528 1057 3116 2402 1840 2646
5562,3677 3600 1858 452 989 790 382 2664 1711 3227
5563,2732 2256 2402 1583 1315 1560 3529 3409 3418 3142
5564,1279 184 2862 3013 3269 3423 1543 1223 406 3151
5565,2335 1808 1186 3227 1848 59 1471 2528 2980 512
5566,2210 2757 2603 476 3694 1583 2630 2297 208 2331
5567,1811 663 3227 1536 2063 1725 784 3489 169 760
5568,618 1279 3269 3013 2784 1543 3537 2510 512 169
5569,2297 3529 2626 463 2054 1615 2342 3528 331 2630
5570,3022 169 2732 584 2297 1186 1039 1315 2256 1811
5571,3022 584 640 1583 2210 1831 2297 2757 2626 1956
5572,1216 1354 2256 3510 3204 911 2097 104 362 40
5573,2636 3677 2281 3298 204 2528 1240 169 1315 2256
5574,472 3013 3529 3409 512 36 1592 1039 1590 2688
5575,472 1583 3022 2297 2980 584 1831 2732 1039 3529
5576,2646 640 1086 1615 1711 2281 3529 183 1746 1337
5577,1831 640 3022 2297 1039 2210 1583 1956 1560 1746
5578,2862 3423 3409 1583 169 1186 2688 3013 618 3022
5579,2297 584 3529 512 463 1039 331 204 1811 1316
5580,3269 1279 2528 3013 2402 184 2054 741 1316 2828
5581,2054 1057 3116 1615 790 3402 1543 1887 1858 3367
5582,3474 863 188 1033 2054 3692 1811 3656 3448 790
5583,1315 2054 1057 132 2402 1376 1840 922 2528 3059
5584,584 2297 640 2603 3529 1831 169 2688 2784 463
5585,472 3529 1583 2862 2402 3013 1831 1615 2774 1337
5586,1583 3022 2297 36 640 2862 3013 1505 2630 1223
5587,3022 2297 169 1560 2256 584 2732 1831 1315 1583
5588,3022 584 472 169 1615 2054 2732 3529 1831 1811
5589,2054 2370 246 1543 1316 1887 3402 1371 3116 467
5590,2862 36 1543 3529 1615 3269 463 1316 184 1505
5591,584 1583 1211 169 2210 463 512 1086 2626 2338
5592,472 1583 1811 246 1316 2370 2732 2297 3013 2980
5593,472 1315 1223 3013 1560 2732 2528 2054 3409 1615
5594,3022 1583 2297 169 584 1039 2732 2603 2688 640
5595,2256 3677 2528 2402 1560 467 2054 2732 1615 1223
5596,2862 3423 512 169 3409 1811 2688 3269 618 3000
5597,3022 584 3529 640 463 472 3418 2603 2210 1505
5598,1186 1831 1956 1615 1223 2745 183 3677 3529 1808
5599,2646 1086 2757 2370 463 2237 3474 3205 2342 2402
5600,1583 3022 1956 3529 1039 2757 2210 331 1560 476
5601,3694 2646 2630 2331 1044 1746 2732 563 1510 1337
5602,3022 169 2784 2688 512 2335 1039 584 136 573
5603,1956 2297 2210 1039 398 2626 1086 2468 2745 1211
5604,1831 1699 640 3382 2564 3013 1811 3409 2603 1354
5605,1831 2980 1583 640 3529 2370 2646 584 1811 1337
5606,1831 640 584 3529 463 2980 1560 1039 1223 1337
5607,3022 584 1039 2256 472 2646 3418 1315 2745 36
5608,3013 1223 472 1279 3668 3409 1638 3423 2862 3269
5609,1315 2054 2402 1057 2528 1376 1840 132 37 3142
5610,1039 2626 398 1211 1086 169 3053 1617 283 2331
5611,2688 2784 3409 2603 2862 2931 3529 169 584 3013
5612,3529 3692 2256 1057 2327 3153 2370 124 1858 169
5613,1039 331 1211 1640 1044 2732 293 2194 1510 2222
5614,3423 1316 3269 36 1279 796 3424 3151 618 1505
5615,132 2474 3668 1560 2510 2528 28 2006 169 1592
5616,989 3529 1543 2862 1223 1583 463 1811 2297 2402
5617,1316 3013 2564 772 3529 124 2534 3537 3424 573
5618,1831 584 2297 1956 2980 463 2757 1086 331 1560
5619,2603 3409 3022 1583 640 3013 1223 2510 36 1831
5620,472 3013 1315 1223 2732 2402 2862 2054 3418 1583
5621,166 3438 530 1193 2308 3628 2457 1279 462 1223
5622,2732 2210 2541 2646 1855 474 1615 1781 2626 1078
5623,2402 1543 3409 2054 1315 1583 3692 790 463 2564
5624,1583 3022 2732 3418 2297 3529 2980 584 1223 169
5625,1186 1811 1315 1808 3000 2165 2335 452 3557 2636
5626,640 2603 2210 2745 584 2068 2630 1583 3694 2331
5627,1831 1039 3529 2646 2757 1223 36 476 3694 2054
5628,3013 1223 1560 640 1316 1831 476 3529 3694 36
5629,2297 1831 1956 2745 1078 3529 476 3694 36 543
5630,3382 2068 2840 2666 335 3066 495 1446 2603 636
5631,472 863 246 3474 3692 2370 1341 467 922 1887
5632,3022 1583 1039 2297 640 2732 2980 2603 1831 2210
5633,1316 1543 3529 989 124 3153 2564 1916 528 2387
5634,1583 2784 2297 2688 2630 640 2603 2210 1078 2817
5635,472 1223 1316 1315 2402 1543 3409 1560 2862 2297
5636,1543 1223 3269 3423 1279 3151 184 3668 1316 652
5637,1831 2688 2297 1956 1223 1039 3694 501 169 2510
5638,472 1376 2054 3692 3059 2732 2256 2370 3142 246
5639,640 1583 1831 2297 3529 1223 3022 3013 584 1560
5640,472 2980 2732 3022 640 1039 1583 584 1831 2646
5641,2603 2297 2210 169 2745 2980 2630 2342 2688 2626
5642,3423 3116 3692 1583 69 3151 3269 1746 2732 2617
5643,2862 3423 3000 1811 2557 2067 2528 3131 3298 1543
5644,584 2297 169 1039 2603 1831 1223 3409 640 2510
5645,472 1223 3013 1315 1543 1316 1560 2862 2054 1615
5646,640 1831 476 2745 2564 3013 618 779 3066 36
5647,3529 2564 3409 2210 1615 944 293 1868 208 2402
5648,1379 1083 2054 1057 3402 883 790 3142 1840 1376
5649,3022 169 640 3529 476 463 2745 2630 1546 208
5650,472 1376 2402 922 3142 2732 2054 1315 1102 3059
5651,2603 3022 2745 1216 584 2210 1354 2630 1736 3382
5652,2068 1560 640 2564 1223 2256 3013 2617 1583 3409
5653,1223 1315 1560 1543 2646 1615 2402 463 36 2862
5654,2297 2342 2603 802 3534 2129 1617 1560 785 543
5655,1039 2210 2757 3529 331 2630 463 2688 2342 169
5656,2256 2054 3692 1583 1811 1223 1315 3013 1615 1316
5657,472 1583 36 3013 3529 1223 1039 2732 2297 3409
5658,1583 36 3013 3022 1039 3409 2297 2732 1543 1279
5659,2564 36 2732 208 487 802 2664 1475 707 3153
5660,472 2732 2402 1223 3529 2980 1831 584 3013 2054
5661,472 2402 2054 2980 2646 2256 3692 640 1315 1615
5662,169 1583 584 1039 2297 1560 1186 1223 1831 3013
5663,640 476 2757 3694 463 36 2603 3013 2630 2646
5664,472 640 1831 1223 1583 3013 2297 2256 3022 3409
5665,3022 1583 2297 1039 169 2732 2745 2342 2626 2688
5666,3013 132 1859 1543 2933 1376 3142 2828 2224 2054
5667,2862 1543 3529 2732 463 3423 124 1811 169 1592
5668,467 1341 472 2402 3327 2732 2920 188 3256 1376
5669,472 476 1831 36 1039 1583 3022 640 2646 2732
5670,2297 1039 2757 3677 331 2402 1615 2054 2636 2342
5671,2688 2510 1279 1638 2784 2557 3269 1583 2067 772
5672,1315 472 3151 1615 3367 1543 2474 1223 3423 3529
5673,2862 3269 1543 2474 1316 3529 2828 184 772 1011
5674,584 2646 1956 640 2980 169 1831 3529 2210 463
5675,584 3022 2980 2297 1039 1831 1956 1583 640 2732
5676,2402 3692 922 3142 1315 2054 1379 3059 2732 2828
5677,1223 3013 1315 1543 1316 2054 1615 1858 3367 2646
5678,3022 2732 584 2980 1583 1039 2297 169 1811 2256
5679,1315 132 2054 2402 3423 2528 1543 2862 1057 3013
5680,1223 1583 36 463 3272 2862 2210 3694 2603 1505
5681,3022 584 1583 1039 2297 640 2603 2210 1831 2980
5682,2603 3022 640 1583 3409 3013 1223 1831 2510 2745
5683,472 3013 2862 36 3409 1316 1279 3269 1638 2402
5684,2862 1279 472 1543 36 1638 184 3269 1315 1583
5685,3022 169 1354 2603 601 1583 2745 3409 1560 2510
5686,3013 3409 36 2862 3423 1223 1583 618 3529 2510
5687,2054 1840 2528 2402 1811 3142 3059 3692 3231 3116
5688,584 1039 2297 1831 2757 1956 463 2626 331 2980
5689,584 2297 1039 2630 2745 2626 2732 1078 2817 2980
5690,1956 3677 204 2281 2732 512 646 472 2256 452
5691,246 2370 467 1811 2054 863 2774 3474 2646 2732
5692,3022 584 1956 472 3529 183 1376 208 2630 1546
5693,472 1315 132 2528 2054 1379 1057 1279 2402 1543
5694,1315 2402 3423 1223 2732 2054 1376 2862 132 36
5695,1315 2732 1376 2054 3692 3142 2256 132 36 1615
5696,584 3022 1039 1956 2757 2210 2646 1211 2626 1583
5697,472 3013 3409 2862 1543 3269 1316 1638 3153 1279
5698,1811 472 467 1315 2402 863 3059 452 2646 1240
5699,472 2862 989 36 3424 3269 707 1592 382 94
5700,1315 1316 2054 3409 1560 124 790 3423 1858 3402
5701,1279 3423 618 3409 320 772 184 1543 1186 2688
5702,1039 2297 1831 36 2630 463 2745 476 1505 2342
5703,1583 1831 2297 3022 3529 1223 3013 2210 3409 1039
5704,1811 2636 3677 2054 3298 1186 1615 452 3116 2732
5705,36 3013 472 3529 3409 463 3418 1279 2510 1543
5706,2646 3022 1039 2297 2054 472 1583 1615 2768 169
5707,1831 1811 472 640 2732 2980 3022 584 1583 1223
5708,2688 512 1186 169 2784 3409 2335 3659 620 2862
5709,640 476 2732 2342 3529 1030 1510 2630 2331 2603
5710,1316 1223 3013 1560 989 1831 2564 1583 1543 3409
5711,2119 784 2281 663 169 1070 1762 2063 646 1725
5712,584 2980 2297 640 1039 1831 1956 2732 2646 2757
5713,2335 169 512 1811 2688 3022 2784 2281 573 1070
5714,1811 169 1808 1186 3298 3022 2281 3677 2335 204
5715,1583 584 2745 3529 2757 463 1505 3694 1354 2067
5716,3298 2528 3677 1309 3022 1560 3557 2165 1583 253
5717,2054 3059 1315 1371 2643 37 1376 1227 1678 1033
5718,1223 1316 2862 2688 2256 1543 1583 512 3153 3423
5719,476 2980 1337 1956 1809 36 2342 398 3238 1086
5720,3692 1102 1057 863 1379 2261 361 132 1341 3474
5721,3013 1223 36 2732 3423 2862 3529 3022 1560 2510
5722,2370 246 3692 2646 1223 1304 2732 1227 3448 883
5723,2745 512 3382 398 1270 1617 1736 1374 105 1546
5724,1583 2297 1316 3022 1560 36 584 476 3409 2732
5725,2297 640 1039 2980 2757 476 1223 2342 3694 3013
5726,3022 584 2297 1583 1956 640 2980 1831 2757 2210
5727,36 138 1505 2129 944 1510 1315 2331 1475 1044
5728,1583 1316 2297 1543 1811 989 3013 584 512 1831
5729,1583 472 3529 36 3418 1615 463 138 1223 2768
5730,1811 2528 2256 1315 1583 3022 1186 2664 3142 922
5731,472 2402 2054 1315 1376 3692 3059 1887 2370 3142
5732,2840 169 2281 1699 702 452 1690 1240 2794 2402
5733,472 2528 1057 1379 2402 132 1840 1859 3692 2646
5734,472 3529 2980 1315 463 2646 1376 1615 2664 640
5735,640 1583 1831 2210 1039 3529 2603 463 1956 1223
5736,3013 2862 1279 3409 1638 3151 36 1316 3668 2474
5737,3022 2256 1831 2732 2297 1560 1583 640 2646 1223
5738,1279 1583 3022 2862 184 1223 3013 2297 3409 3423
5739,1057 2732 132 1615 1376 2256 37 3142 790 2646
5740,640 1831 1956 2980 472 2688 2745 1223 1211 2054
5741,3013 1583 3409 1543 1560 463 36 2564 3153 2054
5742,2646 3022 463 989 1543 1315 790 1887 2664 1711
5743,1831 1583 640 3529 2297 1560 2980 463 1223 584
5744,2331 1044 2501 3005 1078 543 1018 650 36 2732
5745,467 863 3474 246 2370 2402 3059 472 3116 3448
5746,1583 3022 3409 1223 36 2297 3529 2862 1039 3423
5747,3677 2281 2763 1725 1309 3529 253 2732 617 2176
5748,3013 1223 472 1279 3423 1543 3269 184 1638 1315
5749,640 1086 2757 2210 3238 463 331 802 2342 398
5750,640 2646 36 2210 2402 2054 183 3528 2664 1615
5751,2646 2402 1615 1057 3116 2297 1583 2980 790 1039
5752,1376 2402 922 2054 3059 2528 1379 1811 37 2261
5753,584 2603 1039 2297 1956 169 2210 2745 2342 2732
5754,246 467 2256 2370 863 3474 2732 3059 1560 1887
5755,1956 2210 331 463 476 3238 2980 2342 2630 2603
5756,3238 293 2342 2338 487 2603 3441 774 1850 1052
5757,3022 2636 1240 1471 2817 649 1848 3532 339 1001
5758,584 1376 2630 2603 2626 2342 3528 3692 2054 183
5759,331 2210 3238 2068 1018 1583 911 2999 2840 3473
5760,169 584 1583 1039 512 1811 2603 2732 2980 2688
5761,2636 3677 2281 2980 584 1956 2732 169 2297 204
5762,3269 3423 1279 1543 1638 2474 3537 406 1223 2031
5763,3013 1223 1316 3409 2564 3529 1543 640 36 1583
5764,3022 584 2297 169 3418 2510 1956 1186 3529 1560
5765,1316 1543 3409 3423 36 2564 1592 772 796 3424
5766,640 476 1956 2757 1086 802 1746 2617 3272 2862
5767,2732 584 2646 2297 2980 1831 1583 1315 2256 1039
5768,2402 246 3529 3474 1615 989 3677 2327 1337 188
5769,3022 1831 2210 1039 2757 2980 3694 2342 2626 2297
5770,2210 2297 1316 2564 584 1337 2732 3409 2256 1615
5771,3409 2297 472 3423 1039 1279 36 1811 772 1560
5772,584 1039 2646 2210 2732 1211 169 2342 2630 1086
5773,1279 2862 1223 3409 184 1543 1560 3269 1638 3668
5774,3022 1583 1039 584 640 36 2297 2603 2210 3529
5775,169 2335 3022 1186 1956 1711 2732 1848 2688 1240
5776,3022 2732 584 1583 2980 1039 2297 169 640 2603
5777,1223 3423 184 3269 1638 1560 169 472 3151 2510
5778,2980 1583 2646 3418 2297 36 3529 1376 1057 463
5779,1039 169 2603 2485 1086 1861 2745 2784 452 3048
5780,1831 3529 1560 1583 476 2297 2564 3013 1316 1337
5781,3529 463 640 1316 3013 1831 1543 1337 3409 3153
5782,472 3022 2732 1039 3418 2980 2297 584 36 3529
5783,640 584 1039 3529 331 463 3409 2342 476 2745
5784,663 1070 59 2763 877 1848 617 3022 2934 2176
5785,472 2603 2646 3694 3409 183 2840 1354 1337 1086
5786,3269 3423 1279 472 3151 1316 184 741 1638 3600
5787,3013 618 1223 36 2510 2862 1560 1638 3423 2688
5788,1560 1039 36 1315 3694 2297 3668 1583 472 2646
5789,3382 2745 2256 1354 1401 2068 853 2840 2470 3159
5790,1315 1543 1560 2054 1316 124 3013 3402 790 2646
5791,2980 584 640 1956 1211 1030 3529 331 398 1510
5792,472 640 3022 2980 1831 2210 1223 2470 1560 2402
5793,3409 1831 1583 1316 3529 3272 3022 476 2745 2630
5794,2603 3382 569 1354 1216 601 2745 1736 1401 2840
5795,132 2933 2402 1859 1083 184 2862 2528 3367 3142
5796,663 3338 1289 784 1652 951 3677 2281 3701 877
5797,1615 1057 3529 1379 132 1840 2664 1543 584 790
5798,3694 463 2210 1543 2054 2960 944 3424 785 2664
5799,512 1956 2980 3529 2603 2688 2646 452 2210 2528
5800,1315 2402 3350 3402 1316 530 124 1887 883 166
5801,472 1376 3692 922 2732 3142 2673 3059 1057 1102
5802,3022 2646 2210 208 3013 1211 2342 1615 331 293
5803,3529 1543 2732 1316 2528 3367 3402 2256 467 989
5804,1279 3423 2862 1186 573 2688 2557 2510 512 472
5805,1811 1543 1316 1560 2774 2688 2068 3692 1057 2502
5806,3013 3409 3529 640 36 463 1505 208 2210 487
5807,1560 406 3409 3557 3465 1746 652 3022 2297 1039
5808,2557 3409 512 3418 3013 2128 1543 584 3537 463
